,reviewID,reviewContent,flagged
50880,Mwx0mYcDpJpZTqRpb9hpAQ,The portions are giant but the food is fantastic. I live in the neighborhood and it's a fantastic default. I have never had to wait for a table and the service is very good. Brunch is great but don't try it too early cuz' they aren't open until late morning. The menu is huge so even the pickiest eater will be pleased. I would recommend the crab and asparagus omellete and anything on the appetizer menu. Enjoy!,N
23796,nrUPQ0YCeCpPVUVQXqkHJg,"The food was 4 stars but this was overshadowed by the wait and service after ordering.  Waited for over an hour (longer than we were told).  Then the desserts took over 30 minutes (3 churros and a couple of coffees) to arrive.  I would only go here again at a completely off peak time when there is no line outside.  If you have 3 hours for lunch then this is your place.  Otherwise, look elsewhere",N
50664,EUcyQyi3uswmUl1NQo-upg,"Grand Lux is my go to lunch hot spot.  I love all of their dishes and am never disappointed.  They not only have sandwiches and other lunch favorites, they serve dinner entrees in lunch portions.   Grand Lux does not take reservations, which sometimes can be a pain.  However, it is one of the biggest restaurants downtown and the wait is never too long. Also, make sure to try their deserts.  The chocolate cookies and beignets are to-die-for.  Make sure to order them at the beginning of your meal as they are freshly made.",N
7656,keZHF49XNoR5z9UqPopZDA,"I love BBQ!!! This place does not disappoint.  We started with the homemade BBQ chips and pickles. Great way to start the meal. I couldn't stop eating! For apps we had the wings and hush puppies, excellent. The wings were perfectly seasoned and the hush puppies were delicious. For our main course I had the q2 pulled meat+half slab of ribs and cornbread. The ribs and cornbread are fantastic. I had the smoked bacon sausage- it was ok. I wasn't a fan of the taste but maybe I'm being to picky because everything else I ate (cornbread, ribs, mac and cheese, BBQ wings, hush puppies, BBQ chips and pickles) were great. My husband I had the q3- 2 pulled meats and half slab of ribs. He said it was excellent and I could tell he liked it because the plate was empty.  For dessert he had the carrot cake was excellent I almost didn't have room for dessert. But, I had to have dessert. I chose the milk and cookies (glass of milk with 3 different cookies) Again fantastic, the cookies were soft and huge. I think the oatmeal-bacon cookie is my favorite, the other two - almond cookie bar and double chocolate were awesome too. For drinks, I had the Southern Belle cocktail, it was the perfect drink to complement the meal.  The service was excellent. Our waiter was very attentive. I will definitely be back!",N
64760,GVQZWsQFVolvdzzGR2ztiw,love love love Indie.... great special basil duck. my BF loved his fresh sashimi dinner.. fresh!,Y
59980,i22Jn554R8_HwjWn3L8s9g,"New to the city and as recommend....EXQUISIT!!  Have to try the lamb shawarma, so good I can't try anything else.",Y
507,P4,"My fellow Yelpers have written great reviews on this place so all I will say is that my experience at Alinea was the highlight of my trip in Chicago. The food was amazing and I was wowed with the presentation and flavors. Truly an unforgettable dining experience. If I could give it more stars, I would. You expect greatness from a restaurant that's listed as #7 on the World's 50 Best Restaurants list (up a few notches from last year) but it still exceeds any preconceived expectations.",N
60564,I1l4DtEdHP2syjPCNwnE_g,"I went here during restaurant week, and was satisfied with my meal.  The salad options were great, and the meat was very good.  I would have liked more options in terms of done-ness.  I prefer meat medium-well to well done, but most of what they brought out was rare to medium rare.  For dessert, we shared a papaya dessert, which our waiter claimed had digestive enzymes in it, but really just tasted like vanilla soft serve ice cream with some papaya puree.  Nothing special.Overall a pleasant experience.",Y
45424,PldL-aI785wE7pTTfaGM,"been craving for pho.  Tank is my #1 vietnamese restaurant.  We ordered pho, fried rice and the beef with lemon grass. OH my gosh it was very delicious.  I dont think im gonna try any other vietnamese restaurant anymore, i found the best already.  The service was ok, it's not that great but im giving 4 star because i really like the food, one star off because of the service.  (they forgot to give us plates and whatever we need to start eating the delicious food LOL) 2 thumbs up tank!",N
56599,TTyPuxBXLZT39fE9FNhZnQ,"You know how you're riding the el home with your friend . . . . or driving along, sharing a ride home, . . . and you're both like ""this sucks, . . .  work sucks, . . . . i'm poor, . . .  i'm always single and why are all the dumb girls having babies . . . . i'm gay and i don't like gay men . . .  tori amos, . . .  i wish i wasn't from indiana as i think that might be the root cause of my difficulties in life . . .?"" Well, Garcia's Margaritas will cure you and your carpool friend of this shared unpleasantness. I don't know why, but they are happy-ritas. I have one and everything is much better. I definitely recommend you try it!",N
53408,30hagtnJx3TVA,"I was really impressed by the incredible service at the Publican.  Everyone was attentive, but not annoying.  We just stopped by for one drink and a couple apps., and they got us in and out quickly but we didn't feel rushed.  It was great! We had a couple beers with the bacon sampler plate (don't remember the name).  Salty goodness!  We also had the fries with eggs.  Weird but delicious.   I'll definitely go back for dinner when I have more time!",N
